Index,Title,Artist,Top Genre,Beats Per Minute (BPM),Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness
spotify:track:47rks3vghBGi3B8q7ZIFkv,hungover & i miss u,gnash,electropop,0.17128267473862532,0.6725617900389764,1.4326422098734644,-0.11156059532537087,0.7227505201493317,0.7515612896371936,-0.8033107163064076,0.7687133129615168,0.3657790994530425
spotify:track:5HsSsEeP3hU9QSfHZrzbtA,3:00 AM,Finding Hope,chill r&b,-1.4877398923626075,0.23652292616203238,0.8509213989529216,-2.645089352091762,1.308269928877904,0.07762394215357282,0.09454197186807499,1.1696907978306321,0.3137468284055821
spotify:track:6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,electropop,0.5117623344173389,0.210778934198818,0.6513416526530544,-2.587295710648559,0.498606371495425,0.2692159843476514,2.3807786448370236,1.977878578214497,0.29666160507656525
spotify:track:0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,alternative r&b,-1.2363192985958313,0.7707107593987313,0.7967718553831902,0.056040964859916415,0.8737047427121668,0.6371444962894416,0.2808863555972932,1.1302163304082842,0.2026928767669726
spotify:track:6r2JV75tE0vNgNCv4HKsBC,scared,Jeremy Zucker,electropop,-0.5348799997088584,0.12067496232756755,0.9019766828900968,-1.9631243830619718,0.507755112256809,0.7784828880719586,0.23625327502088345,1.938404110792149,0.5638123698575559
spotify:track:7xNY6t6QYIlHl7oFrhPGFP,I'm Broken,One Hope,,0.6058332263056969,0.45695585734705574,1.0860851310271833,-1.2912733012847428,0.5397757049216527,0.4801018387533117,-0.31316111649865097,1.8532223653018187,0.36344929627181294
spotify:track:4P3LBZjsWULnAS08KebYfW,Beautiful Thing,Grace VanderWaal,pop,1.4760881311034748,0.2510039216413405,0.7766591677715756,-0.35260824151139464,0.39522560089178643,0.7897002207531107,0.6780037190382572,1.834523933364917,0.4317901895878803
spotify:track:2NeM9rfWo70KQej9GxeaoL,Where's My Love,SYML,indie cafe pop,-0.6963401200139817,0.5760218201769224,0.9406549282970478,-0.5604245438675773,0.516903853018193,0.8188652857241063,0.09604331266283449,1.7742734304571224,0.19648006828369374
spotify:track:0gOz9JUXsaKVzLTSmFDtdo,A Soulmate Who Wasn’t Meant to Be,Jess Benko,,0.03448506499373159,0.04408658623700468,0.8834111250947603,-3.030139488207099,1.4729472625828153,0.19518158865204727,3.0108328495530476,1.9695681640203184,0.504014088205997
spotify:track:1tF7RL54zjHSy0N2qEQLDY,"I miss you, I’m sorry",Gracie Abrams,indie cafe pop,-0.4866006113460715,0.7256587734631063,0.9545790966435501,0.3840198800500908,0.5855194087285726,0.361198112333099,-0.7811468547430935,1.5249610046317656,0.373545110057141
spotify:track:1NNnmmBEaId0uoWfvtNd8F,I Can't Carry This Anymore,Anson Seabra,indie cafe pop,1.562875649990128,0.14046565614928863,0.6977555471413956,-2.1971886309069424,1.6193271147649582,1.0230207405210754,0.044895939824417364,1.8843864185299883,0.4892586680582097
spotify:track:1D5Q6r9sobQffIdW7T3pkc,From Me to Yours,George Holliday,,1.4105377740881297,0.4971808447895783,0.5848150705530988,-1.4268475518369217,0.5992425198706485,0.989368742477619,1.0671563423307513,1.9425593178892384,0.6414724758985416
spotify:track:5euWB8gFN7PcDXciIVdnwn,Through It All,Brent Mathews,,-0.3367866765832786,0.7320947714539099,1.0350298470900083,-0.5943783082154589,0.4894576307340411,0.5137538367967681,0.21240994748377057,1.522883401083221,0.3673323015738622
spotify:track:4KlL5Bwlm4yHYxr0B2rHci,Heal,Tom Odell,neo mellow,-1.8391085552418895,0.2880109100884612,0.6884727682437274,-1.2635805147598749,0.4894576307340411,0.26697251781142095,-0.13119352288296895,1.977878578214497,0.3075340199223033
spotify:track:4dV4sXHnkt3dkZYApJZsC7,SAD GRL,Kersty Ryan,,1.1447667721298762,1.0876836604458089,1.0412183663551204,-0.2683258477400577,0.7273248905300237,1.063403138173223,0.5899335412304156,0.2908644967962496,0.2982148071973849
spotify:track:3UMmtLksme8ww29XrpkfGE,Wait for You,Nightengale,,1.1793808220389683,0.6725617900389764,0.9685032649900525,-1.2173456016053128,0.4071189638815855,0.7336135573473501,-0.760764244970172,1.2029324546073463,0.25550174887484284
spotify:track:4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,bedroom pop,-0.7634769543168264,0.6838247865228828,0.5523253444112599,0.09384763863734474,1.4729472625828153,0.6057359647822157,-0.004979110306576451,1.2133204723500697,0.2586081531164823
